line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,test_en->__tpi_cp_294_new_n24683 /0 undetected,input_edge,test_en,__tpi_cp_294_new_n24683,__tpi_cp_294_new_n24683,0,undetected,__tpi_cp_294_new_n24683,__tpi_cp_294_new_n24683,__tpi_cp_294_new_n24683,sa0,1
2,test_en->__tpi_cp_48___aig_and_57368 /0 undetected,input_edge,test_en,__tpi_cp_48___aig_and_57368,__tpi_cp_48___aig_and_57368,0,undetected,__tpi_cp_48___aig_and_57368,__tpi_cp_48___aig_and_57368,__tpi_cp_48___aig_and_57368,sa0,1
3,__tpi_not_test_en->__tpi_cp_281___aig_not_57367 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_281___aig_not_57367,__tpi_cp_281___aig_not_57367,1,undetected,__tpi_cp_281___aig_not_57367,__tpi_cp_281___aig_not_57367,__tpi_cp_281___aig_not_57367,sa1,1
4,__tpi_not_test_en->__tpi_cp_280_new_n24682 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_280_new_n24682,__tpi_cp_280_new_n24682,1,undetected,__tpi_cp_280_new_n24682,__tpi_cp_280_new_n24682,__tpi_cp_280_new_n24682,sa1,1
5,__tpi_not_test_en->__tpi_cp_266___aig_and_57366 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_266___aig_and_57366,__tpi_cp_266___aig_and_57366,1,undetected,__tpi_cp_266___aig_and_57366,__tpi_cp_266___aig_and_57366,__tpi_cp_266___aig_and_57366,sa1,1
6,__tpi_not_test_en->__tpi_cp_49___aig_not_57365 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_49___aig_not_57365,__tpi_cp_49___aig_not_57365,1,undetected,__tpi_cp_49___aig_not_57365,__tpi_cp_49___aig_not_57365,__tpi_cp_49___aig_not_57365,sa1,1
7,__tpi_not_test_en->__tpi_cp_300___aig_not_57364 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_300___aig_not_57364,__tpi_cp_300___aig_not_57364,1,undetected,__tpi_cp_300___aig_not_57364,__tpi_cp_300___aig_not_57364,__tpi_cp_300___aig_not_57364,sa1,1
8,__tpi_not_test_en->__tpi_cp_271___aig_not_57375 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_271___aig_not_57375,__tpi_cp_271___aig_not_57375,1,undetected,__tpi_cp_271___aig_not_57375,__tpi_cp_271___aig_not_57375,__tpi_cp_271___aig_not_57375,sa1,1
9,test_en->__tpi_cp_45___aig_and_57373 /0 undetected,input_edge,test_en,__tpi_cp_45___aig_and_57373,__tpi_cp_45___aig_and_57373,0,undetected,__tpi_cp_45___aig_and_57373,__tpi_cp_45___aig_and_57373,__tpi_cp_45___aig_and_57373,sa0,1
10,__tpi_not_test_en->__tpi_cp_124___aig_not_57372 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_124___aig_not_57372,__tpi_cp_124___aig_not_57372,1,undetected,__tpi_cp_124___aig_not_57372,__tpi_cp_124___aig_not_57372,__tpi_cp_124___aig_not_57372,sa1,1
11,__tpi_not_test_en->__tpi_cp_53___aig_not_57370 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_53___aig_not_57370,__tpi_cp_53___aig_not_57370,1,undetected,__tpi_cp_53___aig_not_57370,__tpi_cp_53___aig_not_57370,__tpi_cp_53___aig_not_57370,sa1,1
12,test_en->__tpi_cp_293_new_n24681 /0 undetected,input_edge,test_en,__tpi_cp_293_new_n24681,__tpi_cp_293_new_n24681,0,undetected,__tpi_cp_293_new_n24681,__tpi_cp_293_new_n24681,__tpi_cp_293_new_n24681,sa0,1
13,test_en->__tpi_cp_73___aig_and_57363 /0 undetected,input_edge,test_en,__tpi_cp_73___aig_and_57363,__tpi_cp_73___aig_and_57363,0,undetected,__tpi_cp_73___aig_and_57363,__tpi_cp_73___aig_and_57363,__tpi_cp_73___aig_and_57363,sa0,1
14,__tpi_not_test_en->__tpi_cp_278___aig_not_57362 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_278___aig_not_57362,__tpi_cp_278___aig_not_57362,1,undetected,__tpi_cp_278___aig_not_57362,__tpi_cp_278___aig_not_57362,__tpi_cp_278___aig_not_57362,sa1,1
15,__tpi_not_test_en->__tpi_cp_125___aig_not_57357 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_125___aig_not_57357,__tpi_cp_125___aig_not_57357,1,undetected,__tpi_cp_125___aig_not_57357,__tpi_cp_125___aig_not_57357,__tpi_cp_125___aig_not_57357,sa1,1
16,test_en->__tpi_cp_47___aig_and_57355 /0 undetected,input_edge,test_en,__tpi_cp_47___aig_and_57355,__tpi_cp_47___aig_and_57355,0,undetected,__tpi_cp_47___aig_and_57355,__tpi_cp_47___aig_and_57355,__tpi_cp_47___aig_and_57355,sa0,1
17,test_en->__tpi_cp_182_new_n24645 /0 undetected,input_edge,test_en,__tpi_cp_182_new_n24645,__tpi_cp_182_new_n24645,0,undetected,__tpi_cp_182_new_n24645,__tpi_cp_182_new_n24645,__tpi_cp_182_new_n24645,sa0,1
18,__tpi_not_test_en->__tpi_cp_83_new_n24647 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_83_new_n24647,__tpi_cp_83_new_n24647,1,undetected,__tpi_cp_83_new_n24647,__tpi_cp_83_new_n24647,__tpi_cp_83_new_n24647,sa1,1
19,__tpi_not_test_en->__tpi_cp_76___aig_not_56045 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_76___aig_not_56045,__tpi_cp_76___aig_not_56045,1,undetected,__tpi_cp_76___aig_not_56045,__tpi_cp_76___aig_not_56045,__tpi_cp_76___aig_not_56045,sa1,1
20,test_en->__tpi_cp_195___aig_not_56036 /0 undetected,input_edge,test_en,__tpi_cp_195___aig_not_56036,__tpi_cp_195___aig_not_56036,0,undetected,__tpi_cp_195___aig_not_56036,__tpi_cp_195___aig_not_56036,__tpi_cp_195___aig_not_56036,sa0,1
21,__tpi_not_test_en->__tpi_cp_72___aig_and_56042 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_72___aig_and_56042,__tpi_cp_72___aig_and_56042,1,undetected,__tpi_cp_72___aig_and_56042,__tpi_cp_72___aig_and_56042,__tpi_cp_72___aig_and_56042,sa1,1
22,test_en->__tpi_cp_92___aig_not_56039 /0 undetected,input_edge,test_en,__tpi_cp_92___aig_not_56039,__tpi_cp_92___aig_not_56039,0,undetected,__tpi_cp_92___aig_not_56039,__tpi_cp_92___aig_not_56039,__tpi_cp_92___aig_not_56039,sa0,1
23,__tpi_not_test_en->__tpi_cp_91___aig_not_56033 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_91___aig_not_56033,__tpi_cp_91___aig_not_56033,1,undetected,__tpi_cp_91___aig_not_56033,__tpi_cp_91___aig_not_56033,__tpi_cp_91___aig_not_56033,sa1,1
24,test_en->__tpi_cp_189___aig_not_56032 /0 undetected,input_edge,test_en,__tpi_cp_189___aig_not_56032,__tpi_cp_189___aig_not_56032,0,undetected,__tpi_cp_189___aig_not_56032,__tpi_cp_189___aig_not_56032,__tpi_cp_189___aig_not_56032,sa0,1
25,__tpi_not_test_en->__tpi_cp_94___aig_not_55386 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_94___aig_not_55386,__tpi_cp_94___aig_not_55386,1,undetected,__tpi_cp_94___aig_not_55386,__tpi_cp_94___aig_not_55386,__tpi_cp_94___aig_not_55386,sa1,1
26,__tpi_not_test_en->__tpi_cp_320___buf_split_32141 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_320___buf_split_32141,__tpi_cp_320___buf_split_32141,1,undetected,__tpi_cp_320___buf_split_32141,__tpi_cp_320___buf_split_32141,__tpi_cp_320___buf_split_32141,sa1,1
27,__tpi_not_test_en->__tpi_cp_176___aig_not_55388 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_176___aig_not_55388,__tpi_cp_176___aig_not_55388,1,undetected,__tpi_cp_176___aig_not_55388,__tpi_cp_176___aig_not_55388,__tpi_cp_176___aig_not_55388,sa1,1
28,__tpi_not_test_en->__tpi_cp_80___aig_not_57275 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_80___aig_not_57275,__tpi_cp_80___aig_not_57275,1,undetected,__tpi_cp_80___aig_not_57275,__tpi_cp_80___aig_not_57275,__tpi_cp_80___aig_not_57275,sa1,1
29,test_en->__tpi_cp_188___aig_and_57273 /0 undetected,input_edge,test_en,__tpi_cp_188___aig_and_57273,__tpi_cp_188___aig_and_57273,0,undetected,__tpi_cp_188___aig_and_57273,__tpi_cp_188___aig_and_57273,__tpi_cp_188___aig_and_57273,sa0,1
30,__tpi_not_test_en->__tpi_cp_75___aig_not_57269 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_75___aig_not_57269,__tpi_cp_75___aig_not_57269,1,undetected,__tpi_cp_75___aig_not_57269,__tpi_cp_75___aig_not_57269,__tpi_cp_75___aig_not_57269,sa1,1
31,test_en->__tpi_cp_193___aig_not_55368 /0 undetected,input_edge,test_en,__tpi_cp_193___aig_not_55368,__tpi_cp_193___aig_not_55368,0,undetected,__tpi_cp_193___aig_not_55368,__tpi_cp_193___aig_not_55368,__tpi_cp_193___aig_not_55368,sa0,1
32,__tpi_not_test_en->__tpi_cp_97___aig_not_55366 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_97___aig_not_55366,__tpi_cp_97___aig_not_55366,1,undetected,__tpi_cp_97___aig_not_55366,__tpi_cp_97___aig_not_55366,__tpi_cp_97___aig_not_55366,sa1,1
33,__tpi_not_test_en->__tpi_cp_5___aig_not_5121 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_5___aig_not_5121,__tpi_cp_5___aig_not_5121,1,undetected,__tpi_cp_5___aig_not_5121,__tpi_cp_5___aig_not_5121,__tpi_cp_5___aig_not_5121,sa1,1
34,test_en->__tpi_cp_255___aig_and_5118 /0 undetected,input_edge,test_en,__tpi_cp_255___aig_and_5118,__tpi_cp_255___aig_and_5118,0,undetected,__tpi_cp_255___aig_and_5118,__tpi_cp_255___aig_and_5118,__tpi_cp_255___aig_and_5118,sa0,1
35,__buf_split_3061->__aig_and_5118 /1 undetected,input_edge,__buf_split_3061,__aig_and_5118,__aig_and_5118,1,undetected,__aig_and_5118,__aig_and_5118,__aig_and_5118,sa1,1
36,__tpi_not_test_en->__tpi_cp_142___aig_not_5120 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_142___aig_not_5120,__tpi_cp_142___aig_not_5120,1,undetected,__tpi_cp_142___aig_not_5120,__tpi_cp_142___aig_not_5120,__tpi_cp_142___aig_not_5120,sa1,1
37,test_en->__tpi_cp_263___aig_and_5117 /0 undetected,input_edge,test_en,__tpi_cp_263___aig_and_5117,__tpi_cp_263___aig_and_5117,0,undetected,__tpi_cp_263___aig_and_5117,__tpi_cp_263___aig_and_5117,__tpi_cp_263___aig_and_5117,sa0,1
38,__aig_not_5116->__aig_and_5117 /1 undetected,input_edge,__aig_not_5116,__aig_and_5117,__aig_and_5117,1,undetected,__aig_and_5117,__aig_and_5117,__aig_and_5117,sa1,1
39,__buf_split_3059 /1 undetected,output,,__buf_split_3059,__buf_split_3059,1,undetected,__buf_split_3059,__buf_split_3059,__buf_split_3059,sa1,1
40,test_en->__tpi_cp_101___aig_not_5119 /0 undetected,input_edge,test_en,__tpi_cp_101___aig_not_5119,__tpi_cp_101___aig_not_5119,0,undetected,__tpi_cp_101___aig_not_5119,__tpi_cp_101___aig_not_5119,__tpi_cp_101___aig_not_5119,sa0,1
41,__tpi_not_test_en->__tpi_cp_233___aig_and_5115 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_233___aig_and_5115,__tpi_cp_233___aig_and_5115,1,undetected,__tpi_cp_233___aig_and_5115,__tpi_cp_233___aig_and_5115,__tpi_cp_233___aig_and_5115,sa1,1
